ORI_ZONE,DST_ZONE,normalized_count,hour,day,count
6.0,0.0,0.04015721133911954,6.0,4.0,1.0
6.0,0.0,0.04015721133911954,7.0,0.0,3.0
6.0,0.0,0.04015721133911954,7.0,1.0,2.0
6.0,0.0,0.04015721133911954,7.0,2.0,1.0
6.0,0.0,0.04015721133911954,7.0,3.0,4.0
6.0,0.0,0.04015721133911954,7.0,4.0,1.0
6.0,0.0,0.04015721133911954,8.0,0.0,3.0
6.0,0.0,0.04015721133911954,8.0,1.0,1.0
6.0,0.0,0.04015721133911954,8.0,2.0,5.0
6.0,0.0,0.04015721133911954,8.0,4.0,2.0
6.0,0.0,0.04015721133911954,9.0,0.0,2.0
6.0,0.0,0.04015721133911954,9.0,1.0,2.0
6.0,0.0,0.04015721133911954,9.0,3.0,1.0
6.0,0.0,0.04015721133911954,9.0,4.0,1.0
6.0,0.0,0.04015721133911954,10.0,0.0,1.0
6.0,0.0,0.04015721133911954,10.0,3.0,1.0
6.0,0.0,0.04015721133911954,11.0,0.0,1.0
6.0,0.0,0.04015721133911954,11.0,2.0,1.0
6.0,0.0,0.04015721133911954,11.0,3.0,2.0
6.0,0.0,0.04015721133911954,12.0,0.0,5.0
6.0,0.0,0.04015721133911954,12.0,1.0,2.0
6.0,0.0,0.04015721133911954,12.0,2.0,5.0
6.0,0.0,0.04015721133911954,12.0,3.0,2.0
6.0,0.0,0.04015721133911954,13.0,0.0,1.0
6.0,0.0,0.04015721133911954,13.0,3.0,2.0
6.0,0.0,0.04015721133911954,14.0,1.0,3.0
6.0,0.0,0.04015721133911954,14.0,2.0,1.0
6.0,0.0,0.04015721133911954,14.0,3.0,2.0
6.0,0.0,0.04015721133911954,15.0,0.0,2.0
6.0,0.0,0.04015721133911954,15.0,2.0,2.0
6.0,0.0,0.04015721133911954,16.0,0.0,1.0
6.0,0.0,0.04015721133911954,16.0,1.0,4.0
6.0,0.0,0.04015721133911954,16.0,3.0,1.0
6.0,0.0,0.04015721133911954,17.0,0.0,2.0
6.0,0.0,0.04015721133911954,17.0,1.0,1.0
6.0,0.0,0.04015721133911954,17.0,2.0,3.0
6.0,0.0,0.04015721133911954,17.0,3.0,2.0
6.0,0.0,0.04015721133911954,18.0,0.0,1.0
6.0,0.0,0.04015721133911954,18.0,2.0,1.0
6.0,0.0,0.04015721133911954,18.0,3.0,1.0
6.0,0.0,0.04015721133911954,19.0,2.0,2.0
6.0,0.0,0.04015721133911954,19.0,3.0,3.0
6.0,0.0,0.04015721133911954,20.0,1.0,2.0
6.0,0.0,0.04015721133911954,20.0,2.0,2.0
6.0,0.0,0.04015721133911954,20.0,3.0,1.0
6.0,0.0,0.04015721133911954,20.0,6.0,2.0
6.0,0.0,0.04015721133911954,21.0,0.0,1.0
6.0,0.0,0.04015721133911954,21.0,2.0,1.0
6.0,0.0,0.04015721133911954,21.0,3.0,1.0
6.0,0.0,0.04015721133911954,22.0,3.0,2.0
6.0,0.0,0.04015721133911954,23.0,3.0,1.0
6.0,1.0,0.039296646606331066,5.0,2.0,1.0
6.0,1.0,0.039296646606331066,6.0,4.0,2.0
6.0,1.0,0.039296646606331066,7.0,4.0,1.0
6.0,1.0,0.039296646606331066,8.0,2.0,1.0
6.0,1.0,0.039296646606331066,10.0,0.0,1.0
6.0,1.0,0.039296646606331066,11.0,3.0,1.0
6.0,1.0,0.039296646606331066,12.0,1.0,1.0
6.0,1.0,0.039296646606331066,12.0,2.0,1.0
6.0,1.0,0.039296646606331066,13.0,1.0,1.0
6.0,1.0,0.039296646606331066,14.0,2.0,1.0
6.0,1.0,0.039296646606331066,14.0,3.0,1.0
6.0,1.0,0.039296646606331066,15.0,0.0,1.0
6.0,1.0,0.039296646606331066,15.0,2.0,1.0
6.0,1.0,0.039296646606331066,16.0,0.0,2.0
6.0,1.0,0.039296646606331066,16.0,2.0,1.0
6.0,1.0,0.039296646606331066,16.0,3.0,1.0
6.0,1.0,0.039296646606331066,17.0,0.0,1.0
6.0,1.0,0.039296646606331066,17.0,2.0,2.0
6.0,1.0,0.039296646606331066,17.0,3.0,1.0
6.0,1.0,0.039296646606331066,18.0,1.0,1.0
6.0,1.0,0.039296646606331066,18.0,3.0,2.0
6.0,1.0,0.039296646606331066,19.0,0.0,1.0
6.0,1.0,0.039296646606331066,19.0,1.0,1.0
6.0,1.0,0.039296646606331066,21.0,3.0,1.0
6.0,1.0,0.039296646606331066,23.0,2.0,1.0
6.0,2.0,0.0319678181645461,2.0,0.0,1.0
6.0,2.0,0.0319678181645461,7.0,1.0,2.0
6.0,2.0,0.0319678181645461,7.0,2.0,1.0
6.0,2.0,0.0319678181645461,8.0,0.0,1.0
6.0,2.0,0.0319678181645461,9.0,0.0,1.0
6.0,2.0,0.0319678181645461,9.0,4.0,1.0
6.0,2.0,0.0319678181645461,11.0,1.0,1.0
6.0,2.0,0.0319678181645461,12.0,3.0,1.0
6.0,2.0,0.0319678181645461,13.0,0.0,1.0
6.0,2.0,0.0319678181645461,14.0,0.0,1.0
6.0,2.0,0.0319678181645461,14.0,2.0,1.0
6.0,2.0,0.0319678181645461,14.0,3.0,2.0
6.0,2.0,0.0319678181645461,15.0,1.0,1.0
6.0,2.0,0.0319678181645461,17.0,2.0,2.0
6.0,2.0,0.0319678181645461,19.0,1.0,1.0
6.0,2.0,0.0319678181645461,19.0,2.0,2.0
6.0,2.0,0.0319678181645461,20.0,3.0,1.0
6.0,2.0,0.0319678181645461,21.0,3.0,1.0
6.0,2.0,0.0319678181645461,22.0,0.0,1.0
6.0,2.0,0.0319678181645461,22.0,2.0,1.0
6.0,2.0,0.0319678181645461,22.0,3.0,1.0
6.0,2.0,0.0319678181645461,22.0,6.0,1.0
6.0,2.0,0.0319678181645461,23.0,2.0,1.0
6.0,3.0,0.042766248840431204,0.0,2.0,1.0
6.0,3.0,0.042766248840431204,0.0,4.0,1.0
6.0,3.0,0.042766248840431204,1.0,0.0,1.0
6.0,3.0,0.042766248840431204,6.0,0.0,1.0
6.0,3.0,0.042766248840431204,6.0,2.0,1.0
6.0,3.0,0.042766248840431204,6.0,3.0,1.0
6.0,3.0,0.042766248840431204,8.0,2.0,1.0
6.0,3.0,0.042766248840431204,9.0,4.0,1.0
6.0,3.0,0.042766248840431204,10.0,3.0,1.0
6.0,3.0,0.042766248840431204,14.0,2.0,3.0
6.0,3.0,0.042766248840431204,15.0,2.0,1.0
6.0,3.0,0.042766248840431204,16.0,0.0,1.0
6.0,3.0,0.042766248840431204,16.0,2.0,1.0
6.0,3.0,0.042766248840431204,18.0,1.0,1.0
6.0,3.0,0.042766248840431204,18.0,2.0,1.0
6.0,3.0,0.042766248840431204,19.0,1.0,1.0
6.0,3.0,0.042766248840431204,20.0,2.0,1.0
6.0,3.0,0.042766248840431204,20.0,6.0,1.0
6.0,3.0,0.042766248840431204,21.0,2.0,1.0
6.0,3.0,0.042766248840431204,21.0,3.0,2.0
6.0,4.0,0.03971657201998456,0.0,1.0,1.0
6.0,4.0,0.03971657201998456,3.0,0.0,1.0
6.0,4.0,0.03971657201998456,5.0,0.0,1.0
6.0,4.0,0.03971657201998456,5.0,2.0,2.0
6.0,4.0,0.03971657201998456,5.0,4.0,1.0
6.0,4.0,0.03971657201998456,6.0,0.0,1.0
6.0,4.0,0.03971657201998456,6.0,3.0,1.0
6.0,4.0,0.03971657201998456,7.0,3.0,1.0
6.0,4.0,0.03971657201998456,7.0,4.0,1.0
6.0,4.0,0.03971657201998456,8.0,0.0,1.0
6.0,4.0,0.03971657201998456,8.0,3.0,1.0
6.0,4.0,0.03971657201998456,9.0,0.0,2.0
6.0,4.0,0.03971657201998456,9.0,2.0,1.0
6.0,4.0,0.03971657201998456,9.0,3.0,1.0
6.0,4.0,0.03971657201998456,10.0,0.0,1.0
6.0,4.0,0.03971657201998456,11.0,1.0,1.0
6.0,4.0,0.03971657201998456,12.0,0.0,1.0
6.0,4.0,0.03971657201998456,12.0,2.0,1.0
6.0,4.0,0.03971657201998456,13.0,1.0,1.0
6.0,4.0,0.03971657201998456,13.0,3.0,1.0
6.0,4.0,0.03971657201998456,14.0,1.0,1.0
6.0,4.0,0.03971657201998456,14.0,3.0,3.0
6.0,4.0,0.03971657201998456,15.0,3.0,1.0
6.0,4.0,0.03971657201998456,16.0,2.0,2.0
6.0,4.0,0.03971657201998456,17.0,0.0,1.0
6.0,4.0,0.03971657201998456,17.0,1.0,2.0
6.0,4.0,0.03971657201998456,17.0,2.0,2.0
6.0,4.0,0.03971657201998456,17.0,3.0,1.0
6.0,4.0,0.03971657201998456,18.0,0.0,3.0
6.0,4.0,0.03971657201998456,18.0,2.0,1.0
6.0,4.0,0.03971657201998456,19.0,2.0,2.0
6.0,4.0,0.03971657201998456,19.0,3.0,1.0
6.0,4.0,0.03971657201998456,20.0,2.0,1.0
6.0,4.0,0.03971657201998456,20.0,3.0,4.0
6.0,4.0,0.03971657201998456,20.0,6.0,1.0
6.0,4.0,0.03971657201998456,21.0,1.0,2.0
6.0,4.0,0.03971657201998456,21.0,2.0,1.0
6.0,4.0,0.03971657201998456,21.0,6.0,1.0
6.0,4.0,0.03971657201998456,22.0,1.0,1.0
6.0,4.0,0.03971657201998456,22.0,2.0,1.0
6.0,4.0,0.03971657201998456,22.0,3.0,1.0
6.0,4.0,0.03971657201998456,23.0,6.0,1.0
6.0,5.0,0.0447306069149387,0.0,4.0,1.0
6.0,5.0,0.0447306069149387,3.0,1.0,1.0
6.0,5.0,0.0447306069149387,3.0,3.0,1.0
6.0,5.0,0.0447306069149387,4.0,0.0,1.0
6.0,5.0,0.0447306069149387,4.0,1.0,2.0
6.0,5.0,0.0447306069149387,5.0,0.0,3.0
6.0,5.0,0.0447306069149387,5.0,3.0,1.0
6.0,5.0,0.0447306069149387,6.0,2.0,2.0
6.0,5.0,0.0447306069149387,8.0,0.0,1.0
6.0,5.0,0.0447306069149387,9.0,0.0,4.0
6.0,5.0,0.0447306069149387,9.0,2.0,1.0
6.0,5.0,0.0447306069149387,9.0,3.0,1.0
6.0,5.0,0.0447306069149387,10.0,0.0,1.0
6.0,5.0,0.0447306069149387,10.0,2.0,1.0
6.0,5.0,0.0447306069149387,11.0,0.0,1.0
6.0,5.0,0.0447306069149387,11.0,2.0,2.0
6.0,5.0,0.0447306069149387,12.0,2.0,2.0
6.0,5.0,0.0447306069149387,12.0,3.0,2.0
6.0,5.0,0.0447306069149387,13.0,1.0,1.0
6.0,5.0,0.0447306069149387,13.0,3.0,1.0
6.0,5.0,0.0447306069149387,15.0,2.0,1.0
6.0,5.0,0.0447306069149387,15.0,3.0,1.0
6.0,5.0,0.0447306069149387,16.0,0.0,1.0
6.0,5.0,0.0447306069149387,16.0,2.0,1.0
6.0,5.0,0.0447306069149387,16.0,3.0,1.0
6.0,5.0,0.0447306069149387,17.0,0.0,3.0
6.0,5.0,0.0447306069149387,17.0,1.0,1.0
6.0,5.0,0.0447306069149387,17.0,2.0,3.0
6.0,5.0,0.0447306069149387,17.0,3.0,2.0
6.0,5.0,0.0447306069149387,18.0,1.0,2.0
6.0,5.0,0.0447306069149387,18.0,3.0,2.0
6.0,5.0,0.0447306069149387,19.0,3.0,1.0
6.0,5.0,0.0447306069149387,19.0,6.0,1.0
6.0,5.0,0.0447306069149387,20.0,0.0,1.0
6.0,5.0,0.0447306069149387,20.0,2.0,2.0
6.0,5.0,0.0447306069149387,20.0,3.0,1.0
6.0,5.0,0.0447306069149387,20.0,6.0,1.0
6.0,5.0,0.0447306069149387,21.0,1.0,1.0
6.0,5.0,0.0447306069149387,21.0,6.0,1.0
6.0,5.0,0.0447306069149387,22.0,1.0,1.0
6.0,5.0,0.0447306069149387,23.0,2.0,1.0
6.0,6.0,0.04794244060892706,1.0,2.0,1.0
6.0,6.0,0.04794244060892706,2.0,3.0,2.0
6.0,6.0,0.04794244060892706,4.0,4.0,1.0
6.0,6.0,0.04794244060892706,5.0,1.0,1.0
6.0,6.0,0.04794244060892706,5.0,2.0,1.0
6.0,6.0,0.04794244060892706,5.0,3.0,1.0
6.0,6.0,0.04794244060892706,5.0,4.0,1.0
6.0,6.0,0.04794244060892706,6.0,1.0,2.0
6.0,6.0,0.04794244060892706,7.0,4.0,1.0
6.0,6.0,0.04794244060892706,8.0,0.0,2.0
6.0,6.0,0.04794244060892706,9.0,0.0,2.0
6.0,6.0,0.04794244060892706,9.0,1.0,1.0
6.0,6.0,0.04794244060892706,9.0,2.0,1.0
6.0,6.0,0.04794244060892706,9.0,3.0,1.0
6.0,6.0,0.04794244060892706,10.0,0.0,1.0
6.0,6.0,0.04794244060892706,10.0,1.0,2.0
6.0,6.0,0.04794244060892706,10.0,3.0,1.0
6.0,6.0,0.04794244060892706,11.0,1.0,2.0
6.0,6.0,0.04794244060892706,11.0,2.0,2.0
6.0,6.0,0.04794244060892706,11.0,3.0,1.0
6.0,6.0,0.04794244060892706,12.0,1.0,3.0
6.0,6.0,0.04794244060892706,13.0,0.0,2.0
6.0,6.0,0.04794244060892706,14.0,0.0,1.0
6.0,6.0,0.04794244060892706,14.0,1.0,1.0
6.0,6.0,0.04794244060892706,14.0,3.0,2.0
6.0,6.0,0.04794244060892706,15.0,2.0,1.0
6.0,6.0,0.04794244060892706,15.0,3.0,3.0
6.0,6.0,0.04794244060892706,16.0,0.0,1.0
6.0,6.0,0.04794244060892706,16.0,1.0,1.0
6.0,6.0,0.04794244060892706,16.0,3.0,4.0
6.0,6.0,0.04794244060892706,17.0,0.0,2.0
6.0,6.0,0.04794244060892706,17.0,1.0,1.0
6.0,6.0,0.04794244060892706,17.0,2.0,3.0
6.0,6.0,0.04794244060892706,17.0,3.0,3.0
6.0,6.0,0.04794244060892706,18.0,0.0,1.0
6.0,6.0,0.04794244060892706,18.0,2.0,3.0
6.0,6.0,0.04794244060892706,19.0,0.0,3.0
6.0,6.0,0.04794244060892706,19.0,1.0,1.0
6.0,6.0,0.04794244060892706,19.0,2.0,2.0
6.0,6.0,0.04794244060892706,19.0,3.0,2.0
6.0,6.0,0.04794244060892706,20.0,2.0,1.0
6.0,6.0,0.04794244060892706,21.0,0.0,1.0
6.0,6.0,0.04794244060892706,21.0,3.0,1.0
6.0,6.0,0.04794244060892706,22.0,1.0,1.0
6.0,6.0,0.04794244060892706,22.0,3.0,1.0
6.0,6.0,0.04794244060892706,23.0,3.0,1.0
6.0,7.0,0.04316079803949207,3.0,2.0,1.0
6.0,7.0,0.04316079803949207,3.0,4.0,1.0
6.0,7.0,0.04316079803949207,4.0,0.0,1.0
6.0,7.0,0.04316079803949207,4.0,1.0,3.0
6.0,7.0,0.04316079803949207,4.0,2.0,1.0
6.0,7.0,0.04316079803949207,4.0,3.0,1.0
6.0,7.0,0.04316079803949207,5.0,1.0,1.0
6.0,7.0,0.04316079803949207,5.0,3.0,1.0
6.0,7.0,0.04316079803949207,5.0,4.0,1.0
6.0,7.0,0.04316079803949207,6.0,0.0,1.0
6.0,7.0,0.04316079803949207,6.0,1.0,1.0
6.0,7.0,0.04316079803949207,6.0,2.0,2.0
6.0,7.0,0.04316079803949207,6.0,3.0,1.0
6.0,7.0,0.04316079803949207,6.0,4.0,3.0
6.0,7.0,0.04316079803949207,7.0,2.0,1.0
6.0,7.0,0.04316079803949207,7.0,3.0,1.0
6.0,7.0,0.04316079803949207,8.0,1.0,1.0
6.0,7.0,0.04316079803949207,8.0,3.0,2.0
6.0,7.0,0.04316079803949207,9.0,3.0,1.0
6.0,7.0,0.04316079803949207,10.0,0.0,1.0
6.0,7.0,0.04316079803949207,10.0,1.0,1.0
6.0,7.0,0.04316079803949207,10.0,2.0,1.0
6.0,7.0,0.04316079803949207,11.0,0.0,1.0
6.0,7.0,0.04316079803949207,11.0,2.0,2.0
6.0,7.0,0.04316079803949207,12.0,0.0,1.0
6.0,7.0,0.04316079803949207,12.0,2.0,1.0
6.0,7.0,0.04316079803949207,13.0,0.0,1.0
6.0,7.0,0.04316079803949207,13.0,1.0,2.0
6.0,7.0,0.04316079803949207,13.0,2.0,2.0
6.0,7.0,0.04316079803949207,13.0,3.0,3.0
6.0,7.0,0.04316079803949207,14.0,1.0,2.0
6.0,7.0,0.04316079803949207,14.0,2.0,1.0
6.0,7.0,0.04316079803949207,15.0,0.0,1.0
6.0,7.0,0.04316079803949207,16.0,1.0,1.0
6.0,7.0,0.04316079803949207,16.0,3.0,1.0
6.0,7.0,0.04316079803949207,17.0,0.0,2.0
6.0,7.0,0.04316079803949207,17.0,2.0,1.0
6.0,7.0,0.04316079803949207,17.0,3.0,2.0
6.0,7.0,0.04316079803949207,18.0,0.0,1.0
6.0,7.0,0.04316079803949207,18.0,3.0,1.0
6.0,7.0,0.04316079803949207,19.0,2.0,1.0
6.0,7.0,0.04316079803949207,19.0,3.0,2.0
6.0,7.0,0.04316079803949207,20.0,2.0,1.0
6.0,7.0,0.04316079803949207,21.0,1.0,2.0
6.0,7.0,0.04316079803949207,21.0,2.0,1.0
6.0,7.0,0.04316079803949207,22.0,3.0,1.0
6.0,7.0,0.04316079803949207,23.0,0.0,1.0
6.0,8.0,0.03733363239150409,4.0,0.0,1.0
6.0,8.0,0.03733363239150409,5.0,3.0,1.0
6.0,8.0,0.03733363239150409,5.0,4.0,1.0
6.0,8.0,0.03733363239150409,6.0,3.0,1.0
6.0,8.0,0.03733363239150409,8.0,3.0,1.0
6.0,8.0,0.03733363239150409,11.0,1.0,1.0
6.0,8.0,0.03733363239150409,20.0,2.0,1.0
6.0,8.0,0.03733363239150409,21.0,2.0,1.0
6.0,9.0,0.0376196792073653,6.0,0.0,1.0
6.0,9.0,0.0376196792073653,6.0,4.0,1.0
6.0,9.0,0.0376196792073653,11.0,2.0,1.0
6.0,9.0,0.0376196792073653,17.0,2.0,1.0
6.0,9.0,0.0376196792073653,17.0,3.0,1.0
6.0,9.0,0.0376196792073653,18.0,1.0,1.0
6.0,9.0,0.0376196792073653,19.0,1.0,1.0
6.0,9.0,0.0376196792073653,22.0,1.0,1.0
6.0,10.0,0.04405164080991556,6.0,4.0,2.0
6.0,10.0,0.04405164080991556,8.0,0.0,1.0
6.0,10.0,0.04405164080991556,15.0,2.0,1.0
6.0,10.0,0.04405164080991556,15.0,3.0,1.0
6.0,10.0,0.04405164080991556,16.0,1.0,1.0
6.0,10.0,0.04405164080991556,18.0,2.0,1.0
6.0,11.0,0.038386163591666134,11.0,1.0,1.0
6.0,11.0,0.038386163591666134,16.0,0.0,1.0
6.0,11.0,0.038386163591666134,16.0,3.0,1.0
6.0,12.0,0.039598785024330334,2.0,4.0,1.0
6.0,12.0,0.039598785024330334,3.0,0.0,1.0
6.0,12.0,0.039598785024330334,3.0,1.0,1.0
6.0,12.0,0.039598785024330334,8.0,1.0,1.0
6.0,12.0,0.039598785024330334,11.0,2.0,1.0
6.0,12.0,0.039598785024330334,12.0,2.0,1.0
6.0,12.0,0.039598785024330334,19.0,1.0,1.0
6.0,12.0,0.039598785024330334,20.0,0.0,1.0
6.0,12.0,0.039598785024330334,20.0,6.0,1.0
6.0,12.0,0.039598785024330334,21.0,1.0,1.0
6.0,12.0,0.039598785024330334,23.0,2.0,1.0
6.0,13.0,0.040183887129255205,7.0,0.0,1.0
6.0,13.0,0.040183887129255205,9.0,0.0,1.0
6.0,13.0,0.040183887129255205,11.0,0.0,1.0
6.0,13.0,0.040183887129255205,11.0,2.0,1.0
6.0,13.0,0.040183887129255205,13.0,1.0,2.0
6.0,13.0,0.040183887129255205,14.0,0.0,2.0
6.0,13.0,0.040183887129255205,15.0,0.0,1.0
6.0,13.0,0.040183887129255205,16.0,1.0,1.0
6.0,13.0,0.040183887129255205,17.0,2.0,1.0
6.0,13.0,0.040183887129255205,18.0,0.0,1.0
6.0,13.0,0.040183887129255205,18.0,1.0,1.0
6.0,13.0,0.040183887129255205,19.0,2.0,1.0
6.0,13.0,0.040183887129255205,21.0,0.0,1.0
6.0,13.0,0.040183887129255205,21.0,2.0,1.0
6.0,13.0,0.040183887129255205,21.0,3.0,1.0
6.0,14.0,0.04538270289249047,13.0,2.0,1.0
6.0,14.0,0.04538270289249047,16.0,2.0,2.0
6.0,14.0,0.04538270289249047,17.0,0.0,1.0
6.0,14.0,0.04538270289249047,18.0,1.0,1.0
6.0,14.0,0.04538270289249047,20.0,0.0,1.0
6.0,15.0,0.04578879073516944,10.0,2.0,1.0
6.0,15.0,0.04578879073516944,12.0,1.0,1.0
6.0,15.0,0.04578879073516944,13.0,1.0,1.0
6.0,15.0,0.04578879073516944,19.0,2.0,1.0
6.0,15.0,0.04578879073516944,19.0,3.0,1.0
6.0,15.0,0.04578879073516944,20.0,3.0,1.0
6.0,15.0,0.04578879073516944,22.0,3.0,1.0
6.0,15.0,0.04578879073516944,22.0,6.0,1.0
6.0,16.0,0.03750138943450601,0.0,0.0,1.0
6.0,16.0,0.03750138943450601,7.0,2.0,1.0
6.0,16.0,0.03750138943450601,7.0,4.0,1.0
6.0,16.0,0.03750138943450601,8.0,0.0,1.0
6.0,16.0,0.03750138943450601,9.0,0.0,2.0
6.0,16.0,0.03750138943450601,9.0,3.0,1.0
6.0,16.0,0.03750138943450601,10.0,1.0,1.0
6.0,16.0,0.03750138943450601,14.0,1.0,1.0
6.0,16.0,0.03750138943450601,16.0,0.0,1.0
6.0,16.0,0.03750138943450601,16.0,3.0,1.0
6.0,16.0,0.03750138943450601,17.0,2.0,1.0
6.0,16.0,0.03750138943450601,18.0,1.0,1.0
6.0,16.0,0.03750138943450601,19.0,2.0,1.0
6.0,16.0,0.03750138943450601,20.0,3.0,1.0
6.0,16.0,0.03750138943450601,22.0,0.0,1.0
6.0,17.0,0.04815044910512095,0.0,0.0,1.0
6.0,17.0,0.04815044910512095,7.0,1.0,1.0
6.0,17.0,0.04815044910512095,7.0,2.0,1.0
6.0,17.0,0.04815044910512095,7.0,3.0,1.0
6.0,17.0,0.04815044910512095,7.0,4.0,1.0
6.0,17.0,0.04815044910512095,9.0,2.0,1.0
6.0,17.0,0.04815044910512095,10.0,0.0,1.0
6.0,17.0,0.04815044910512095,10.0,1.0,1.0
6.0,17.0,0.04815044910512095,11.0,2.0,1.0
6.0,17.0,0.04815044910512095,12.0,3.0,1.0
6.0,17.0,0.04815044910512095,13.0,1.0,1.0
6.0,17.0,0.04815044910512095,13.0,3.0,1.0
6.0,17.0,0.04815044910512095,14.0,3.0,1.0
6.0,17.0,0.04815044910512095,15.0,2.0,1.0
6.0,17.0,0.04815044910512095,16.0,0.0,1.0
6.0,17.0,0.04815044910512095,16.0,1.0,1.0
6.0,17.0,0.04815044910512095,16.0,2.0,2.0
6.0,17.0,0.04815044910512095,18.0,0.0,2.0
6.0,17.0,0.04815044910512095,18.0,2.0,1.0
6.0,17.0,0.04815044910512095,18.0,3.0,1.0
6.0,17.0,0.04815044910512095,19.0,0.0,1.0
6.0,17.0,0.04815044910512095,22.0,2.0,1.0
6.0,18.0,0.06024605635255978,12.0,3.0,1.0
6.0,18.0,0.06024605635255978,15.0,3.0,1.0
6.0,19.0,0.0542865411360747,3.0,0.0,1.0
6.0,19.0,0.0542865411360747,3.0,1.0,1.0
6.0,19.0,0.0542865411360747,5.0,2.0,1.0
6.0,19.0,0.0542865411360747,5.0,3.0,2.0
6.0,19.0,0.0542865411360747,5.0,4.0,2.0
6.0,19.0,0.0542865411360747,8.0,1.0,2.0
6.0,19.0,0.0542865411360747,9.0,0.0,1.0
6.0,19.0,0.0542865411360747,10.0,1.0,1.0
6.0,19.0,0.0542865411360747,11.0,1.0,1.0
6.0,19.0,0.0542865411360747,12.0,3.0,1.0
6.0,19.0,0.0542865411360747,13.0,3.0,1.0
6.0,19.0,0.0542865411360747,15.0,1.0,1.0
6.0,19.0,0.0542865411360747,15.0,3.0,1.0
6.0,19.0,0.0542865411360747,16.0,0.0,2.0
6.0,19.0,0.0542865411360747,16.0,1.0,1.0
6.0,19.0,0.0542865411360747,17.0,1.0,2.0
6.0,19.0,0.0542865411360747,18.0,2.0,1.0
6.0,19.0,0.0542865411360747,19.0,0.0,1.0
6.0,19.0,0.0542865411360747,21.0,3.0,1.0
6.0,19.0,0.0542865411360747,22.0,2.0,1.0
6.0,19.0,0.0542865411360747,22.0,3.0,1.0
6.0,20.0,0.03886768175324711,1.0,3.0,1.0
6.0,20.0,0.03886768175324711,3.0,2.0,1.0
6.0,20.0,0.03886768175324711,6.0,2.0,1.0
6.0,20.0,0.03886768175324711,10.0,0.0,1.0
6.0,20.0,0.03886768175324711,11.0,1.0,1.0
6.0,20.0,0.03886768175324711,11.0,3.0,1.0
6.0,20.0,0.03886768175324711,13.0,3.0,1.0
6.0,20.0,0.03886768175324711,14.0,2.0,1.0
6.0,20.0,0.03886768175324711,15.0,0.0,1.0
6.0,20.0,0.03886768175324711,15.0,1.0,1.0
6.0,20.0,0.03886768175324711,15.0,2.0,1.0
6.0,20.0,0.03886768175324711,15.0,3.0,1.0
6.0,20.0,0.03886768175324711,16.0,2.0,1.0
6.0,20.0,0.03886768175324711,17.0,3.0,1.0
6.0,20.0,0.03886768175324711,18.0,1.0,1.0
6.0,20.0,0.03886768175324711,18.0,3.0,2.0
6.0,20.0,0.03886768175324711,19.0,2.0,1.0
6.0,20.0,0.03886768175324711,21.0,0.0,1.0
6.0,21.0,0.06258223594392515,2.0,2.0,1.0
6.0,21.0,0.06258223594392515,7.0,0.0,2.0
6.0,21.0,0.06258223594392515,7.0,4.0,2.0
6.0,21.0,0.06258223594392515,8.0,4.0,1.0
6.0,21.0,0.06258223594392515,10.0,1.0,1.0
6.0,21.0,0.06258223594392515,12.0,0.0,1.0
6.0,21.0,0.06258223594392515,12.0,1.0,1.0
6.0,21.0,0.06258223594392515,15.0,3.0,1.0
6.0,21.0,0.06258223594392515,19.0,6.0,1.0
6.0,21.0,0.06258223594392515,21.0,2.0,1.0
6.0,21.0,0.06258223594392515,21.0,6.0,1.0
6.0,22.0,0.04028202195927932,2.0,4.0,1.0
6.0,22.0,0.04028202195927932,5.0,0.0,1.0
6.0,22.0,0.04028202195927932,6.0,0.0,1.0
6.0,22.0,0.04028202195927932,14.0,3.0,1.0
7.0,0.0,0.04341301029385932,3.0,4.0,1.0
7.0,0.0,0.04341301029385932,4.0,0.0,1.0
7.0,0.0,0.04341301029385932,4.0,1.0,1.0
7.0,0.0,0.04341301029385932,5.0,2.0,1.0
7.0,0.0,0.04341301029385932,6.0,0.0,1.0
7.0,0.0,0.04341301029385932,6.0,1.0,1.0
7.0,0.0,0.04341301029385932,6.0,2.0,2.0
7.0,0.0,0.04341301029385932,6.0,3.0,6.0
7.0,0.0,0.04341301029385932,7.0,1.0,4.0
7.0,0.0,0.04341301029385932,7.0,2.0,2.0
7.0,0.0,0.04341301029385932,7.0,3.0,2.0
7.0,0.0,0.04341301029385932,7.0,4.0,6.0
7.0,0.0,0.04341301029385932,8.0,0.0,1.0
7.0,0.0,0.04341301029385932,8.0,1.0,1.0
7.0,0.0,0.04341301029385932,8.0,2.0,2.0
7.0,0.0,0.04341301029385932,8.0,3.0,1.0
7.0,0.0,0.04341301029385932,8.0,4.0,2.0
7.0,0.0,0.04341301029385932,9.0,0.0,3.0
7.0,0.0,0.04341301029385932,9.0,1.0,1.0
7.0,0.0,0.04341301029385932,9.0,2.0,2.0
7.0,0.0,0.04341301029385932,9.0,3.0,2.0
7.0,0.0,0.04341301029385932,9.0,4.0,1.0
7.0,0.0,0.04341301029385932,10.0,0.0,1.0
7.0,0.0,0.04341301029385932,10.0,1.0,1.0
7.0,0.0,0.04341301029385932,10.0,2.0,4.0
7.0,0.0,0.04341301029385932,11.0,0.0,1.0
7.0,0.0,0.04341301029385932,11.0,1.0,1.0
7.0,0.0,0.04341301029385932,12.0,1.0,2.0
7.0,0.0,0.04341301029385932,12.0,2.0,2.0
